ID,NR,TraceSampleCode,Region,RegionNo,LabNo,Date_ElementalBulk,Li_Bulk,B_Bulk,Na_Bulk,Mg_Bulk,Al_Bulk,K_Bulk,Ca_Bulk,V_Bulk,Mn_Bulk,Co_Bulk,Ni_Bulk,Cu_Bulk,Zn_Bulk,Ga_Bulk,Se_Bulk,Rb_Bulk,Sr_Bulk,Mo_Bulk,Cd_Bulk,Cs_Bulk,Ba_Bulk,La_Bulk,Ce_Bulk,Nd_Bulk,Sm_Bulk,Eu_Bulk,Yb_Bulk,Lu_Bulk,Tl_Bulk,Pb_Bulk,U_Bulk
5.9000000000000000e+01,1.5000000000000000e+01,"1BDeGau08110015","GAU",8.0000000000000000e+00,5.0000000000000000e+00,"05/20/09 00:00:00",2.2107685525715202e-02,2.2123461508419501e-01,1.9783704356401099e+03,8.7926416122086403e+02,4.8571341073022201e-01,1.7577309866196902e+04,1.7937885963302199e+02,-1.7092771926445992e-02,2.7670388844266197e-01,7.1545526763146300e-03,7.4640897796920298e-03,2.2411511990385002e+00,1.5992892967962700e+02,1.6310109658664199e-02,2.8831666370136899e-01,7.2029831216682510e+01,1.1652338657652500e-01,2.0451807863263199e-02,-7.3588693846694236e-03,1.3383727033535800e-01,3.2552590796967200e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,2.6579777828598299e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,4.2722103974858301e-03,6.3957872647439004e-03,-2.4774432031834720e-04
6.0000000000000000e+01,1.6000000000000000e+01,"1BDeGau08110016","GAU",8.0000000000000000e+00,5.0000000000000000e+00,"05/20/09 00:00:00",1.6209312734523300e-02,5.1819794729462898e-01,4.0255364999035501e+03,8.7847841670966693e+02,5.0277608307984800e-01,2.0016417070267802e+04,3.0170549156847699e+02,1.8480062914009100e-02,2.4306318385906800e-01,1.3707866177009000e-02,5.5420166802634001e-02,2.5811339434248799e+00,4.5031261413997998e+02,1.6408521519911498e-02,5.6727424723780995e-01,3.2133715630843795e+01,2.0228257595281302e-01,5.7692569062645901e-02,-7.3588693846694236e-03,5.3440165757883906e-02,7.0001667990795699e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,8.9648324560060995e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,2.7515316237205498e-03,5.8770900071081697e-03,-2.4774432031834720e-04
6.1000000000000000e+01,1.7000000000000000e+01,"1BDeGau08120017","GAU",8.0000000000000000e+00,5.0000000000000000e+00,"05/20/09 00:00:00",-6.2515655772774018e-03,4.1431167447610101e-01,2.2137761615749300e+03,9.0717179811562903e+02,4.1416572494433201e-01,1.8307937515786802e+04,1.8416304360514098e+02,-1.7092771926445992e-02,2.2014652960545300e-01,4.0631318234236507e-03,1.4536251178085300e-02,2.3596130677906899e+00,1.5222084217621102e+02,1.4335264021544001e-02,-2.6941977411123380e-01,5.3539925077710002e+01,1.1843707889922200e-01,2.1659525130310300e-02,-7.3588693846694236e-03,9.1686916746981900e-02,6.7885953753489506e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,1.9281806237766499e-03,1.1242046533740399e-01,-2.4774432031834720e-04
6.2000000000000000e+01,1.8000000000000000e+01,"1BDeGau08120018","GAU",8.0000000000000000e+00,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,5.7776422519916903e-01,2.2600619033118196e+03,9.4887179828273202e+02,7.2789471001319206e-01,1.8923423399426199e+04,1.8750258003615201e+02,1.5720168321454602e-02,1.9262533510831900e-01,7.2773920696993996e-03,7.2755267954679901e-03,2.0730904853667997e+00,1.1038719994942400e+02,2.0583720037260299e-02,-6.7843897829212718e-01,3.7779606574767698e+01,8.6482433940382603e-02,2.6006519276162401e-02,-2.8073172657583595e-03,4.3532132741824596e-02,3.5004277091473100e-02,-5.3541376581575390e-04,-9.9858887936928091e-05,-3.7776376298554604e-04,-4.3190710806838863e-05,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,1.4846955980792800e-03,3.3926774723039999e-03,-1.1184069306383970e-04
6.3000000000000000e+01,1.9000000000000000e+01,"1BDeGau08120019","GAU",8.0000000000000000e+00,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,2.8577125485272803e-01,2.1494747748255500e+03,8.2302578675290397e+02,5.3089093261586506e-01,1.5414898665808900e+04,1.8287503967828300e+02,1.3241003146826901e-02,3.3758321060408003e-01,7.0620373784963100e-03,2.8789811297967698e-02,2.7679881812552800e+00,2.3996932698363798e+02,1.8013238779806900e-02,-6.7843897829212718e-01,4.0955632260790104e+01,2.3997266159277500e-01,4.0214282088606501e-02,-2.8073172657583595e-03,5.1983307872744001e-02,1.3050172961533801e-01,-5.3541376581575390e-04,4.4306765266719899e-04,-3.7776376298554604e-04,3.0047522399088598e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,2.1617495516778199e-03,2.6850926019974801e-03,-1.1184069306383970e-04
6.4000000000000000e+01,2.0000000000000000e+01,"1BDeGau08120020","GAU",8.0000000000000000e+00,5.0000000000000000e+00,"05/20/09 00:00:00",3.4234277797939000e-02,8.0122576698188597e-01,2.2386415596041697e+03,8.8654536307665296e+02,1.6099057834534101e+00,1.7567113581192698e+04,2.2558301552165398e+02,-1.7092771926445992e-02,4.5244437750165201e-01,1.1743894925168001e-02,5.3619864092336995e-02,3.5405245742079803e+00,2.2961242295789799e+02,1.4957777422027300e-02,-2.6941977411123380e-01,2.0079717234029399e+01,8.5967652949174092e-02,3.7640578561351098e-02,-7.3588693846694236e-03,6.6948355109478899e-02,5.2295718061974202e-02,-4.2265263130613728e-04,8.2434798209768303e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,2.2210458633266802e-03,6.3023224697286301e-03,-2.4774432031834720e-04
6.5000000000000000e+01,1.0000000000000000e+00,"1BIeIre08100001","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",2.7326364640205297e-02,-1.0699745517279835e-01,1.5586915925603500e+03,8.1578922654876192e+02,3.1115649017767399e-01,1.6608509706584900e+04,1.3239496259257501e+02,1.9038389449605800e-02,2.5044208706502802e-01,-3.3761443246142484e-03,-1.3913366095413434e-02,2.0223911164985298e+00,1.5189906770482500e+02,1.6601260653759203e-02,-4.1493733395837612e-01,3.7654467778670400e+00,3.4264028759468504e-02,2.1520325975222600e-02,-2.8908589485869074e-03,5.6684925249347907e-03,8.4192336240346104e-03,2.4189779088019801e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,4.2313997955544202e-04,-1.5373642641303346e-03,-1.2349501002064821e-04
6.6000000000000000e+01,2.0000000000000000e+00,"1BIeIre08100002","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",-1.9682136282489774e-02,-1.0699745517279835e-01,1.5638373695604600e+03,7.8015760771127702e+02,1.2118181211638501e+00,1.5353988539451700e+04,1.2122683495614800e+02,9.4353624284449801e-03,2.4160367807822400e-01,-3.3761443246142484e-03,-1.3913366095413434e-02,2.3106693020669500e+00,1.5549677059686698e+02,1.7589161175978203e-02,-4.1493733395837612e-01,1.0297147182026599e+01,3.4497432855608599e-02,1.5817626836994399e-02,-2.8908589485869074e-03,1.0350935027215701e-02,2.0652591534887299e-02,-1.7512953955572429e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,-2.8295187753397223e-04,1.6233753502559701e-03,-1.2349501002064821e-04
6.7000000000000000e+01,3.0000000000000000e+00,"1BIeIre08100003","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",3.8040803984868199e-02,2.4444725541219600e-01,1.5838851248241499e+03,8.3916524265795397e+02,5.2938894094784095e-01,1.6807756723923601e+04,1.2378274716115099e+02,-7.6190558219178190e-03,2.7479403953413500e-01,-3.3761443246142484e-03,-1.3913366095413434e-02,1.9279169179305000e+00,1.7278195054194401e+02,1.7590971037460601e-02,-4.1493733395837612e-01,1.6470702064363000e+01,3.2271875214976299e-02,1.4715267474212900e-02,-2.8908589485869074e-03,1.1615864370794701e-02,1.2828472743144401e-02,2.0074358296624402e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,3.5652448131916800e-04,-1.5373642641303346e-03,-1.2349501002064821e-04
6.8000000000000000e+01,4.0000000000000000e+00,"1BIeIre08100004","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",-1.9682136282489774e-02,1.1765201665756400e-01,1.8442782238509499e+03,8.9464341024823409e+02,5.4247652302095006e-01,1.6802928783854299e+04,1.4603171305923701e+02,7.7051079145992697e-03,2.5752987244440401e-01,-3.3761443246142484e-03,-1.3913366095413434e-02,1.8778546708875101e+00,1.4626155291207601e+02,1.6539328439779698e-02,-4.1493733395837612e-01,1.3348573865785600e+01,5.2181955193286299e-02,2.2272606912063501e-02,-2.8908589485869074e-03,5.1116982654922899e-02,2.9444577220611202e-02,-1.7512953955572429e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,-2.8295187753397223e-04,9.9021607499947401e-03,-1.2349501002064821e-04
6.9000000000000000e+01,5.0000000000000000e+00,"1BIeIre08100005","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",-1.9682136282489774e-02,3.3436713851477101e-01,1.9101676614081798e+03,8.9577783158863406e+02,3.1682113997638200e-01,1.7533721839271500e+04,1.4242466743273400e+02,-7.6190558219178190e-03,2.9655148294039202e-01,-3.3761443246142484e-03,2.7128366939605200e-02,2.1615231728524700e+00,1.1979056894585700e+02,1.9071518149848501e-02,-4.1493733395837612e-01,4.8312924667303596e+00,2.8848868963908602e-02,2.2243705754079902e-02,-2.8908589485869074e-03,6.1445862531827608e-03,1.5979669106046399e-02,-1.7512953955572429e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,-2.8295187753397223e-04,2.5488637259699297e-03,-1.2349501002064821e-04
7.0000000000000000e+01,6.0000000000000000e+00,"1BIeIre08100006","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",-1.9682136282489774e-02,2.0258161392391000e-01,1.8040506551796700e+03,8.1280714717674800e+02,4.4343572083192101e-01,1.5946136135712100e+04,1.5033473810325302e+02,-7.6190558219178190e-03,3.1844680991741503e-01,-3.3761443246142484e-03,-1.3913366095413434e-02,2.0764544421405597e+00,1.5894497071573102e+02,1.7044456494072102e-02,-4.1493733395837612e-01,2.7753936385193601e+01,6.1032538968677795e-02,1.7862359858917098e-02,-2.8908589485869074e-03,1.6610550847558699e-02,3.2605615286706406e-02,-1.7512953955572429e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,5.5720978006945795e-04,-1.5373642641303346e-03,-1.2349501002064821e-04
7.1000000000000000e+01,7.0000000000000000e+00,"1BIeIre08100007","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",-1.9682136282489774e-02,-1.0699745517279835e-01,1.9562863358356799e+03,8.9501010375322994e+02,1.2201056467564300e+00,1.7021366923946101e+04,1.4414500009608801e+02,1.3915281441556600e-02,3.1466760640905200e-01,4.6012647329019603e-03,6.4063044777200706e-02,2.0776575826148500e+00,1.3489343180112701e+02,1.9737362835591701e-02,4.5740235703129900e-01,7.9400975718130704e+00,2.9910825039337802e-02,1.5476516329604699e-02,-2.8908589485869074e-03,5.9595314903380901e-03,5.6064887146384298e-03,2.4717836494355701e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,-2.8295187753397223e-04,-1.5373642641303346e-03,-1.2349501002064821e-04
7.2000000000000000e+01,8.0000000000000000e+00,"1BIeIre08100008","IRE",1.0000000000000000e+01,5.0000000000000000e+00,"04/23/09 00:00:00",-1.9682136282489774e-02,-1.0699745517279835e-01,1.5694748380527101e+03,8.0172524195769699e+02,9.0412381607319692e-01,1.5573551004231600e+04,1.6479786411815201e+02,1.5393549010096199e-02,2.0333111410858601e-01,-3.3761443246142484e-03,-1.3913366095413434e-02,1.6560565474378799e+00,9.3328760381350705e+01,1.7590762691392602e-02,-4.1493733395837612e-01,1.4017199546798800e+01,7.4292943719165699e-02,1.2797635555773599e-02,-2.8908589485869074e-03,9.4720270888904896e-03,1.1852312206617300e-02,-1.7512953955572429e-04,-5.5244470368082999e-04,-5.4686270271887437e-04,-4.5501522570678873e-04,-2.6796967179141753e-04,-3.1036739922227658e-04,-8.0336016984912403e-05,-2.8295187753397223e-04,-1.5373642641303346e-03,-1.2349501002064821e-04
7.3000000000000000e+01,1.0000000000000000e+00,"1BFrLim07070001","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,4.8616559744226301e-01,3.3175873450654099e+03,7.2387232368975901e+02,2.4451860882868499e+00,1.2260054902733200e+04,2.5490356867151502e+02,1.5493590642495600e-02,2.9764146539477798e-01,1.0511872888775300e-02,1.6353320344650002e-01,2.6079196486115102e+00,2.0249997200735001e+02,1.6202338305560102e-02,3.1858823371199496e-01,1.3999629251623100e+01,1.0688505693477300e-01,3.0709193597224002e-02,-4.6548701439997212e-03,7.5517748876533605e-02,1.4163089511818300e-01,2.6782102387897400e-03,1.7087331778861301e-03,1.1891767364069900e-03,-1.6253211221171031e-04,-4.3979594131824366e-04,-1.7055477126131651e-04,-1.8208154766477573e-04,2.2234246370656501e-03,1.5799324719708099e-02,-1.3325204501244976e-04
7.4000000000000000e+01,2.0000000000000000e+00,"1BFrLim07070002","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,3.2100282348046899e-01,3.2375094300648702e+03,6.4461883975192200e+02,2.4612163108026497e+00,1.5251235350562400e+04,1.9260040502847301e+02,2.2322270826585101e-02,2.8346011472621302e-01,9.5672898130844796e-03,1.6597781665214800e-01,2.5097042501604401e+00,1.8374881741732401e+02,1.8622055836347802e-02,-6.7843897829212718e-01,1.4091775916230800e+01,9.5225699534095196e-02,2.3200950009970200e-02,4.6401187135854602e-03,7.8639715431417595e-02,8.9100988057613600e-02,1.4865199102121200e-03,1.7331635250592301e-03,-3.7776376298554604e-04,1.9627877687346902e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,2.5619904125513400e-03,1.2779549022644799e-02,1.1619830815120300e-04
7.5000000000000000e+01,3.0000000000000000e+00,"1BFrLim07070003","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,3.6659191016841497e-01,2.8450103237246899e+03,7.1078904420015397e+02,2.7518811391005902e+00,1.0925237579231900e+04,2.8399669426241803e+02,1.0212504630348701e-02,2.8323520421477200e-01,8.6165226431194793e-03,1.7462396583650600e-01,2.2544810603898799e+00,1.6839922131626201e+02,1.3957791470878700e-02,4.6525466140180499e-01,1.2821205626455399e+01,1.3661028116896601e-01,2.8894457273101002e-02,-4.6548701439997212e-03,6.9138811782115991e-02,1.7016803879333400e-01,1.8460017894003299e-03,2.3839102235463797e-03,-1.1755924070442096e-03,-1.6253211221171031e-04,-4.3979594131824366e-04,-1.7055477126131651e-04,-1.8208154766477573e-04,2.6378038879166800e-03,1.6948450281734299e-02,-1.3325204501244976e-04
7.6000000000000000e+01,4.0000000000000000e+00,"1BFrLim07070004","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,3.8011612158901403e-01,3.0674584420227702e+03,7.0911992908916295e+02,2.8949399480094997e+00,1.1429681540827100e+04,2.5457410309101400e+02,1.0959070737157800e-02,2.8839089623450798e-01,1.1447949208094700e-02,2.3580511909243901e-01,2.3109624422705299e+00,1.7928128601056801e+02,1.4347950732938101e-02,-2.4906169314160395e-01,1.3161472914701001e+01,1.0848218676489099e-01,3.0435585504603201e-02,5.7154454028133803e-03,7.3431157188772800e-02,1.2204648527999200e-01,2.8400623329571800e-03,3.8589990365498401e-03,1.4790644080910000e-03,4.1960973506325602e-04,-4.3979594131824366e-04,-1.7055477126131651e-04,-1.8208154766477573e-04,2.3969046737311798e-03,1.7654080870980800e-02,1.5558469425211400e-04
7.7000000000000000e+01,5.0000000000000000e+00,"1BFrLim07070005","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,4.3071253612700400e-01,3.2308998065304500e+03,7.5604710885228201e+02,2.1898369507254900e+00,1.5218214023446299e+04,2.6501842068561399e+02,2.0864994571025201e-02,2.7809218557415799e-01,9.7948310142844108e-03,1.8399654511483299e-01,2.4251429840842200e+00,1.7746627665896301e+02,1.6353345051249298e-02,-6.7843897829212718e-01,1.4376937177596700e+01,9.7936490385068589e-02,2.6276680210268199e-02,-2.8073172657583595e-03,8.0214926651117693e-02,1.1807805412075101e-01,9.5752643285476906e-04,8.1750477534191397e-04,-3.7776376298554604e-04,1.1406913086248600e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,2.7050211346927601e-03,1.6492800165175802e-02,-1.1184069306383970e-04
7.8000000000000000e+01,6.0000000000000000e+00,"1BFrLim07070006","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,2.5670994969196298e-01,1.9324921085017500e+03,8.6860634448715496e+02,8.2202388305372198e-01,1.6263824115330201e+04,1.5980212494312201e+02,1.9747007614513999e-02,2.1367946178262598e-01,6.5058501109502400e-03,2.2136912062551899e-02,1.9621277154225099e+00,1.3316715959428100e+02,1.8330463804456101e-02,-6.7843897829212718e-01,2.4483864976285297e+01,8.1342691500996489e-02,9.7271483518941507e-03,-2.8073172657583595e-03,4.4500859905554198e-02,2.7520040908295901e-01,-5.3541376581575390e-04,1.7183751283581701e-03,-3.7776376298554604e-04,8.2374103969834797e-05,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,9.9060562068450692e-04,2.0634363383923302e-02,-1.1184069306383970e-04
7.9000000000000000e+01,7.0000000000000000e+00,"1BFrLim07070007","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,1.4740129821477799e-01,1.9563707754955599e+03,8.6917715399464691e+02,1.0057755144332199e+00,1.6590020195766101e+04,1.6105774399148999e+02,7.7219184234785495e-03,2.3231494569079400e-01,6.6763394291670195e-03,2.8395965243877899e-02,2.1320406228040500e+00,1.4053719032426699e+02,1.7547559324291299e-02,-6.7843897829212718e-01,2.5105361467841298e+01,8.1770286190487790e-02,1.4222706283682400e-02,-2.8073172657583595e-03,4.5968650071737602e-02,3.0785324121392804e-01,1.1100744439778000e-03,2.4227482246896000e-03,7.9458278921534602e-04,-4.3190710806838863e-05,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,1.3005092111624602e-03,2.6238407326330499e-02,-1.1184069306383970e-04
8.0000000000000000e+01,8.0000000000000000e+00,"1BFrLim07070008","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,2.5333351270585902e-01,1.9238563533781200e+03,8.5581414767647698e+02,8.2470397032770204e-01,1.6545714598310500e+04,1.6103653445012398e+02,1.3034538333670501e-02,2.1399109807558600e-01,8.8294527002832808e-03,1.8012303984073001e-02,1.9544932684631402e+00,1.3378213795029001e+02,1.7966772700900600e-02,-6.7843897829212718e-01,2.4821803356156600e+01,7.7927764601227092e-02,1.2781800469491600e-02,-2.8073172657583595e-03,4.4403373267685502e-02,2.4036951068786000e-01,5.8740052681460796e-04,1.3557856226982601e-03,-3.7776376298554604e-04,2.4048564905474999e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,1.3610921955052500e-03,1.8324178613949003e-02,-1.1184069306383970e-04
8.1000000000000000e+01,9.0000000000000000e+00,"1BFrLim07070009","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,-1.1622973935445971e-01,1.9117687611374001e+03,8.7265622270958602e+02,1.0902163576519999e+00,1.6579362895120201e+04,1.6620104398609101e+02,8.3672600805860115e-03,2.1930070812556202e-01,9.7220641214034002e-03,2.6529276801241199e-02,1.9477509271863600e+00,1.2974323642729800e+02,1.7348842460385001e-02,-6.7843897829212718e-01,2.4504478080573900e+01,8.3663760501341694e-02,1.5162581577938299e-02,-2.8073172657583595e-03,4.5176008654838805e-02,3.5583914621123502e-01,2.0240873600474497e-03,3.3289538861940100e-03,1.0968400491848001e-03,7.7314128345032097e-05,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,1.1231751410859402e-03,2.2694876148573299e-02,1.1377156624436800e-04
8.2000000000000000e+01,1.0000000000000000e+01,"1BFrLim07070010","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,-1.3442304880546899e-01,2.0127329488564599e+03,8.2546797785257002e+02,9.9806404368443002e-01,1.3261393020327299e+04,1.6349717337299199e+02,1.8961128043879699e-02,2.4400588104503299e-01,5.0381390241066599e-03,2.2096778436605402e-02,2.0810050456920299e+00,1.4334792309064900e+02,1.6218271210758799e-02,2.6670282766950204e-01,2.3901875119096101e+01,1.0536272701713000e-01,1.6450337639217702e-02,-4.6548701439997212e-03,4.1210575645451004e-02,3.0816023051023800e-01,1.4265074745974900e-03,2.5525338099482400e-03,1.4722665270919799e-03,-1.6253211221171031e-04,-4.3979594131824366e-04,-1.7055477126131651e-04,-1.8208154766477573e-04,9.3553227611232808e-04,2.1234182319421598e-02,-1.3325204501244976e-04
8.3000000000000000e+01,1.1000000000000000e+01,"1BFrLim07070011","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",2.2837085184160902e-02,4.0612558331381099e-01,1.7934015279101000e+03,8.8645008373937299e+02,7.6406955681563709e+00,1.3488526602952801e+04,3.3371663682311100e+02,1.5687677508707400e-02,4.3025737418678300e-01,1.6985528733706800e-02,3.8546002167895499e-01,3.6779826717546498e+00,1.3363453679675399e+02,1.7549227371195401e-02,-2.4906169314160395e-01,1.6515295430741297e+01,3.5453156923973300e-01,2.4874460113827202e-02,5.3104896604333702e-03,6.4070749353483503e-02,5.4375089861828096e-01,6.6989149473050499e-02,1.1724968455708100e-01,2.0243259141068899e-02,4.5199290571476205e-04,-4.3979594131824366e-04,-1.7055477126131651e-04,-1.8208154766477573e-04,1.6028341526753800e-03,6.2358471024720599e-02,5.9372194674823695e-04
8.4000000000000000e+01,1.2000000000000000e+01,"1BFrLim07070012","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,2.3916399917634398e-01,1.7676336709408001e+03,9.1611709335823207e+02,6.1558904752059496e+00,1.6846994936382802e+04,3.2147992071599799e+02,1.4879947468358100e-02,4.2496122663200997e-01,1.5474982675057300e-02,2.3922872294916100e-01,3.6868425954501198e+00,1.3657082898650302e+02,2.0718480767739699e-02,-6.7843897829212718e-01,1.6865352703822797e+01,3.3517583916176397e-01,1.7238087266311600e-02,3.5997867180431200e-03,6.9074336199808795e-02,3.9453980499462804e-01,4.9460711291529303e-03,5.5500682866943297e-03,9.7433102592163197e-04,2.9280675579628000e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,1.1450496036202399e-03,3.6345762911982001e-02,2.7679557145872104e-04
8.5000000000000000e+01,1.3000000000000000e+01,"1BFrLim07070013","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,2.7599403289206703e-01,1.7374595591998898e+03,8.7097274702027903e+02,7.8110461101595003e+00,1.2946441137606900e+04,3.1563361994277699e+02,-1.0038035008904881e-02,4.5877784579208097e-01,1.7588739286275100e-02,1.1113120604260200e+00,1.3057223339356200e+01,1.3743171799516401e+02,1.8236949582426897e-02,4.4878112872403397e-01,1.5857148532217600e+01,3.5328357911295899e-01,2.1261732756518503e-02,-4.6548701439997212e-03,6.4633219472364903e-02,4.5987664973752695e-01,1.0500452672059599e-02,1.6382682608102401e-02,2.6303231346584298e-03,2.4919535229426599e-04,-4.3979594131824366e-04,1.9423900857789601e-04,-1.8208154766477573e-04,1.6587252046505600e-03,1.3426137083397402e-01,3.5214997286856100e-04
8.6000000000000000e+01,1.4000000000000000e+01,"1BFrLim07070014","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,3.2681165572472903e-01,1.7110995479135099e+03,8.9561872125865000e+02,6.2478838357868298e+00,1.6259309190951601e+04,3.6123694675594498e+02,8.1413323337290802e-03,4.5128532687113498e-01,2.1829683122711500e-02,2.9349903558639501e-01,3.9876558288969801e+00,1.3425139206265200e+02,1.8470881569614898e-02,-6.7843897829212718e-01,1.6680342961049600e+01,3.9948593719772402e-01,3.0656786684253798e-02,4.2358432708435702e-03,6.9859129659490302e-02,6.0475615637273494e-01,4.3669009432026505e-03,5.2725141638947899e-03,7.2261443160562603e-04,-4.3190710806838863e-05,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,1.7161762229165600e-03,4.5025477759804401e-02,5.0433143361920099e-04
8.7000000000000000e+01,1.5000000000000000e+01,"1BFrLim07070015","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,2.5700048748997600e-01,1.7631781016215800e+03,8.6909805066119497e+02,7.1824203891537604e+00,1.3148210789132301e+04,3.2930064397900298e+02,1.1401479574316300e-02,4.6601405421207998e-01,1.8938014263608801e-02,2.5720295664137399e-01,3.7049129114531203e+00,1.3642811291822701e+02,1.7236884010343002e-02,-2.4906169314160395e-01,1.5991211624930500e+01,3.7975252304313001e-01,1.9844553225245400e-02,-4.6548701439997212e-03,6.2816881036172001e-02,5.7497811179358493e-01,4.5593155461424902e-03,4.8125393275703096e-03,2.3074612829801200e-03,2.1195165507998401e-04,-4.3979594131824366e-04,2.5564635958160196e-04,-1.8208154766477573e-04,1.3900690688080800e-03,4.9321702746481198e-02,4.6952863679998799e-04
